Name,S1,S2,S3,S4,Cluster
TX Wood,0.023729477,0.14168566,6.5876047e-6,0.8250122,B
TX Yoakum,0.00749124,0.5056913,2.2414747e-15,0.46044886,C
TX Young,0.03569268,0.16754198,8.9316044e-13,0.8057705,B
TX Zapata,1.0523167e-8,0.92301434,1.3036182e-16,0.11549345,C
TX Zavala,0.01384286,0.8899555,1.3036182e-16,0.15228209,C
UT Beaver,5.6807575e-17,0.122519575,0.2571783,0.5813903,A
UT Box Elder,0.008907369,0.0643427,0.42624462,0.4383515,A
UT Cache,0.012549289,0.11133886,0.6478226,0.18338118,D
UT Carbon,5.6807575e-17,0.102160245,0.30368057,0.57636505,A
UT Daggett,5.6807575e-17,0.088966504,0.34552637,0.53016704,A
UT Davis,0.0046392535,0.067568354,0.6441826,0.22936073,D
UT Duchesne,5.6807575e-17,0.085916765,0.25376707,0.58645546,A
UT Emery,5.6807575e-17,0.046162624,0.20319664,0.68825424,B
UT Garfield,0.06674502,1.778926e-5,0.34185034,0.5765073,A
UT Grand,5.6807575e-17,0.17606018,0.478271,0.3300609,D
UT Iron,0.009474431,0.10481739,0.40268734,0.43944934,A
UT Juab,5.6807575e-17,0.116911374,0.29454345,0.5193149,A
UT Kane,0.008877469,8.89376e-16,0.3368105,0.5742783,A
UT Millard,5.6807575e-17,0.10042899,0.28507188,0.54946804,A
UT Morgan,5.6807575e-17,0.023007838,0.47109622,0.37240714,A
UT Piute,5.6807575e-17,8.044002e-17,0.17801198,0.7845624,B
UT Rich,5.6807575e-17,0.046748422,0.39495525,0.5041842,A
UT Salt Lake,0.028456472,0.21534158,0.7811544,0.021321056,D
UT San Juan,0.26327512,0.38202336,0.2389702,0.2835587,C
UT Sanpete,5.6807575e-17,0.15682735,0.35658318,0.4205021,A
UT Sevier,0.005697294,0.05805669,0.2670839,0.6257192,A
UT Summit,0.040987253,0.014619816,0.86295205,0.07447207,D
UT Tooele,5.6807575e-17,0.115167856,0.47645724,0.35719112,A
UT Uintah,5.6807575e-17,0.088861115,0.2832656,0.56197315,A
UT Utah,0.008426447,0.12670818,0.6684567,0.15601778,D
UT Wasatch,0.041689496,0.078306064,0.5852036,0.22222582,D
UT Washington,0.009094628,0.13057813,0.43203261,0.38038126,A
UT Wayne,5.6807575e-17,2.8998898e-6,0.37513757,0.5786981,A
UT Weber,0.010371195,0.1569821,0.53950465,0.2822786,D
VT Addison,0.024398746,1.4710632e-9,0.70399946,0.23238163,D
VT Bennington,0.0160641,8.044002e-17,0.6054337,0.38056454,A
VT Caledonia,5.6807575e-17,8.044002e-17,0.56622505,0.39173973,A
VT Chittenden,0.073539644,8.271907e-10,0.8717763,0.07686996,D
VT Essex,5.6807575e-17,8.044002e-17,0.36608526,0.5808764,A
VT Franklin,0.05104702,8.044002e-17,0.5884892,0.34484908,A
VT Grand Isle,5.6807575e-17,8.044002e-17,0.6703527,0.2861002,D
VT Lamoille,0.02079404,8.044002e-17,0.6378635,0.2996086,D
VT Orange,5.6807575e-17,8.044002e-17,0.5886714,0.36897856,A
VT Orleans,5.6807575e-17,8.044002e-17,0.47167733,0.5052363,A
VT Rutland,0.0065122186,0.05154583,0.5776785,0.36282825,A
VT Washington,0.008493845,8.044002e-17,0.70320964,0.2556123,D
VT Windham,0.025625624,8.044002e-17,0.67411053,0.30676773,D
VT Windsor,0.011565657,8.044002e-17,0.65971065,0.30992794,D
VA Accomack,0.23581347,0.1865424,0.34389406,0.39484066,A
VA Albemarle,0.034826953,0.060261283,0.8222381,0.09693272,D
VA Alleghany,0.052761074,8.044002e-17,0.3287324,0.6335068,A
VA Amelia,0.06431598,0.04896913,0.30841368,0.59528404,A
VA Amherst,0.019222485,0.055496477,0.36258075,0.5501932,A
VA Appomattox,0.013495452,0.049200065,0.31751212,0.6213363,A
VA Arlington,0.13884233,0.028680077,0.9356507,1.6442369e-16,D
VA Augusta,0.011829532,8.044002e-17,0.4341756,0.52451944,A
VA Bath,5.6807575e-17,8.044002e-17,0.34146416,0.66080457,A
VA Bedford,0.012971059,8.044002e-17,0.41200313,0.53350365,A
VA Bland,5.6807575e-17,0.053348046,0.20744407,0.74285024,B
VA Botetourt,0.040548127,8.044002e-17,0.42031363,0.5021311,A
VA Brunswick,0.038644575,0.33996812,0.25564677,0.4308212,C
VA Buchanan,2.8254556e-9,0.09517875,0.1430968,0.8243267,B
VA Buckingham,0.21033214,0.24566747,0.2585461,0.39941013,C
VA Campbell,0.0066860258,0.029878244,0.38335043,0.5762275,A
VA Caroline,0.04520031,0.13484462,0.46699765,0.3811462,A
VA Carroll,0.093804434,8.044002e-17,0.24860427,0.70028543,B
VA Charles City,0.1699858,0.1758992,0.3805481,0.35850582,A
VA Charlotte,0.00052001746,0.13110803,0.26411906,0.61695737,B
VA Chesterfield,0.0644932,0.0569602,0.7273513,0.19634858,D
VA Clarke,2.3888408e-5,0.0030280515,0.59734917,0.3874948,A
VA Craig,5.6807575e-17,8.044002e-17,0.30553806,0.65861607,A
VA Culpeper,0.100275174,0.08921252,0.5410605,0.338913,D
VA Cumberland,0.010411057,0.15592189,0.29851916,0.53467226,A
VA Dickenson,5.6807575e-17,0.11430754,0.14565244,0.80620366,B
VA Dinwiddie,0.041447647,0.14168067,0.3633652,0.48737225,A
VA Essex,0.03412647,0.15516901,0.3835129,0.46365353,A
VA Fairfax,0.102046534,0.0812503,0.909434,1.6442369e-16,D
VA Fauquier,0.04058361,5.4683224e-12,0.66705227,0.29915348,D
VA Floyd,0.024367018,8.044002e-17,0.4058795,0.5515358,A
VA Fluvanna,0.12196565,8.044002e-17,0.56726885,0.3217361,D
VA Franklin,0.004915225,0.013016542,0.42408028,0.54791963,A
VA Frederick,0.02680556,0.00013871939,0.562739,0.4059036,A
VA Giles,5.6807575e-17,8.044002e-17,0.33087343,0.6660692,A
VA Gloucester,0.018963546,8.044002e-17,0.41988724,0.53669965,A
VA Goochland,0.09575261,8.044002e-17,0.6112076,0.31252944,D
VA Grayson,0.07578403,8.044002e-17,0.23231336,0.73514694,B
VA Greene,0.04404251,1.1911614e-8,0.50011843,0.446379,A
VA Greensville,0.39601952,0.32311624,0.25181884,0.3046609,C
VA Halifax,0.010169317,0.15138598,0.28675607,0.58008045,A
VA Hanover,0.065546185,8.044002e-17,0.62772584,0.3055239,D
VA Henrico,0.16248356,0.077170864,0.7568477,0.11033971,D
VA Henry,0.042922024,0.13663575,0.24955691,0.6407915,B
VA Highland,5.6807575e-17,8.044002e-17,0.35559756,0.6342157,A
VA Isle Of Wight,0.103388265,0.02952686,0.496947,0.4133002,A
VA James City,0.076025434,8.044002e-17,0.742871,0.21402283,D
VA King & Queen,0.06657888,0.059875946,0.34594718,0.53301036,A
VA King George,0.08147931,8.044002e-17,0.56612253,0.3502117,A
VA King William,0.052664224,8.044002e-17,0.43817216,0.50366616,A
VA Lancaster,3.0703598e-15,0.059766162,0.44950277,0.5209721,A
VA Lee,0.0011958651,0.122438,0.16742183,0.7674158,B
VA Loudoun,0.05724989,0.07138715,0.9017709,1.6442369e-16,D
VA Louisa,0.014776074,0.04827551,0.43039888,0.49622682,A
VA Lunenburg,0.00068738783,0.23333971,0.2635406,0.5433262,B
VA Madison,0.054583307,2.0706987e-16,0.46723253,0.49578586,A
VA Mathews,5.8215535e-9,8.044002e-17,0.42878714,0.55177635,A
VA Mecklenburg,0.30998904,1.115055e-9,0.3443816,0.54376477,A
VA Middlesex,0.029686917,2.653275e-15,0.4148863,0.55352134,A
VA Montgomery,0.0065492503,0.10523321,0.6889119,0.2141891,D
VA Nelson,5.6807575e-17,0.062496535,0.48074156,0.4774586,A
VA New Kent,0.034547023,8.044002e-17,0.51603633,0.42316017,A
VA Northampton,0.5693246,1.6980248e-8,0.4096155,0.35731897,A
VA Northumberland,0.05307084,8.044002e-17,0.38896796,0.55982244,A
VA Nottoway,0.11066117,0.2614157,0.2406111,0.50835127,B
VA Orange,0.021695793,0.052555047,0.50049984,0.4440338,A
VA Page,0.2722861,8.044002e-17,0.30872312,0.56718284,A
VA Patrick,0.0562576,0.077242374,0.20233822,0.727563,B
VA Pittsylvania,0.016092477,0.08524482,0.2915353,0.63072646,A
VA Powhatan,0.03051094,8.044002e-17,0.5311773,0.406035,A
VA Prince Edward,0.10521697,0.24502751,0.40193003,0.31596914,D
VA Prince George,0.017164089,0.16226833,0.47555166,0.35388112,A
VA Prince William,0.08492796,0.24387164,0.7513807,1.6442369e-16,D
VA Pulaski,0.013593964,8.044002e-17,0.36460608,0.66678417,A
VA Rappahannock,0.05159417,8.044002e-17,0.5296281,0.4247483,A
VA Richmond,0.31263906,0.11594045,0.350717,0.42088267,A
VA Roanoke,0.016792592,8.044002e-17,0.57896703,0.38370007,A
VA Rockbridge,0.0035471157,8.044002e-17,0.3918293,0.5723535,A
VA Rockingham,0.056723893,8.343172e-5,0.5022969,0.46535322,A
VA Russell,0.008194922,0.051335745,0.16496238,0.7926711,B
VA Scott,0.038158644,8.044002e-17,0.19021834,0.81307966,B
VA Shenandoah,0.18214084,8.044002e-17,0.42215547,0.48055315,A
VA Smyth,0.014848234,8.044002e-17,0.24902691,0.778963,B
VA Southampton,0.17478895,0.15960732,0.30739206,0.4694465,A
VA Spotsylvania,0.064469025,0.057753544,0.63702106,0.27934703,D
VA Stafford,0.017781207,0.13156226,0.76780885,0.10527139,D
VA Surry,0.13268727,0.1282259,0.3971802,0.40675768,A
VA Sussex,0.2017552,0.39508483,0.24677175,0.33221322,C
VA Tazewell,0.0021354856,8.044002e-17,0.21566059,0.8104303,B
VA Warren,0.05190011,7.9943083e-13,0.48365128,0.48734775,A
VA Washington,0.03857282,8.044002e-17,0.31765226,0.6470241,A
VA Westmoreland,0.047825042,0.13217011,0.39203015,0.46863255,A
VA Wise,0.022674432,0.16222833,0.18524364,0.7141442,B
VA Wythe,0.032072417,8.044002e-17,0.2682381,0.7057051,A
VA York,0.017035395,0.029129932,0.6917355,0.27025908,D
VA Alexandria City,0.10841415,0.15112376,0.8343099,1.6442369e-16,D
VA Bristol City,1.5175339e-13,0.17210853,0.26578745,0.64271426,B
VA Buena Vista City,0.021852512,0.05433403,0.35579062,0.5460396,A
VA Charlottesville City,0.061360233,0.22615927,0.78752476,4.269433e-9,D
VA Chesapeake City,0.034775957,0.14359254,0.66025656,0.20372477,D
VA Colonial Heights City,0.3007596,1.6278147e-14,0.5047648,0.44599393,A
VA Covington City,5.6807575e-17,0.061703138,0.35131952,0.6791645,A
VA Danville City,0.032533813,0.41243067,0.33382213,0.3308128,C
VA Emporia City,0.65223175,0.3686588,0.3134218,0.14803486,C
VA Fairfax City,0.06808326,0.11678793,0.9033512,1.6442369e-16,D
VA Falls Church City,0.12339264,0.013964961,1.0,1.6442369e-16,D
VA Franklin City,0.1706882,0.36105663,0.37298325,0.25243643,C
VA Fredericksburg City,0.025255486,0.31076962,0.74189526,0.010388519,D
VA Galax City,0.65566015,0.16523586,0.22576047,0.4570984,C
VA Hampton City,0.015019242,0.36030096,0.56521523,0.15144958,D
VA Harrisonburg City,0.19783995,0.2650914,0.6520253,1.6442369e-16,D
VA Hopewell City,0.06140084,0.38813573,0.33109275,0.36610866,C
VA Lexington City,5.6807575e-17,0.20467903,0.70857584,0.120083585,D
VA Lynchburg City,0.007002077,0.28300214,0.56219894,0.2077547,D
VA Manassas City,0.15868731,0.30635914,0.6625244,1.6442369e-16,D
VA Manassas Park City,0.1332631,0.33445132,0.6264034,1.6442369e-16,D
VA Martinsville City,0.06439105,0.433481,0.3160842,0.3581301,C
VA Newport News City,0.024456142,0.4138292,0.56345946,0.09166527,D
VA Norfolk City,0.014176264,0.52778375,0.57700896,0.0009722893,D
VA Norton City,5.6807575e-17,0.14004928,0.23750542,0.6774364,B
VA Petersburg City,0.104941115,0.64834076,0.33204576,0.1320029,C
VA Poquoson City,5.6807575e-17,8.044002e-17,0.5418004,0.43795744,A
VA Portsmouth City,0.066555195,0.47771525,0.44824934,0.13855162,D
VA Radford City,5.6807575e-17,0.19816625,0.5604017,0.28625163,D
VA Richmond City,0.04878584,0.5017177,0.58750325,1.9848025e-16,D
VA Roanoke City,0.036003835,0.35429385,0.47756335,0.2403374,D
VA Salem City,0.0505503,0.04950165,0.5719017,0.37040505,A
VA Staunton City,5.6807575e-17,0.09595374,0.5578935,0.38748053,A
VA Suffolk City,0.15436418,0.13178442,0.54819137,0.25754207,D
VA Virginia Beach City,0.027874792,0.09809985,0.7354556,0.18585873,D
VA Waynesboro City,0.02284769,0.103355594,0.46277893,0.44206926,A
VA Williamsburg City,0.095695876,0.16651936,0.8090459,0.00010648314,D
VA Winchester City,0.03981809,0.2686721,0.62812924,0.15999293,D
WA Adams,0.0065857708,0.5503907,0.26594114,0.22082002,C
WA Asotin,0.027362408,9.549894e-6,0.3909462,0.5892047,A
WA Benton,0.10363509,0.15053158,0.5271973,0.28211918,D
WA Chelan,0.0314624,0.21434762,0.51945156,0.26119098,D
WA Clallam,5.6807575e-17,0.052236725,0.4978816,0.47149554,A
WA Clark,0.014118095,0.08578199,0.66862434,0.24262358,D
WA Columbia,0.007491141,0.07940314,0.39963928,0.5321434,A
WA Cowlitz,0.0005474301,0.115875974,0.41587684,0.5048124,A
WA Douglas,0.028688464,0.27291596,0.35482162,0.36878592,C
WA Ferry,5.6807575e-17,0.19042666,0.27746558,0.5529527,A
WA Franklin,0.09393881,0.46895537,0.35237002,0.1664171,C
WA Garfield,5.6807575e-17,8.044002e-17,0.33438405,0.61953,A
WA Grant,0.013676919,0.41030425,0.3440795,0.26554915,C
WA Grays Harbor,1.5739933e-7,0.14575905,0.3688117,0.52277607,A
WA Island,0.040087294,9.331622e-5,0.6760235,0.2733231,D
WA Jefferson,5.6807575e-17,0.0016247827,0.5918101,0.39336556,A
WA King,0.05599955,0.16914077,0.87001073,1.6442369e-16,D
WA Kitsap,0.0016115974,0.07014678,0.6943069,0.2508017,D
WA Kittitas,0.05241108,0.05475426,0.5917168,0.27863774,D
WA Klickitat,0.047819726,0.13612519,0.41629437,0.41545612,A
WA Lewis,0.0112749655,0.085410915,0.34921196,0.5731655,A
WA Lincoln,0.0037879099,1.2718228e-14,0.3650548,0.6112247,A
WA Mason,0.0044529364,0.12419338,0.39839843,0.501998,A
WA Okanogan,0.0142446775,0.30697578,0.29219618,0.41880834,C
WA Pacific,0.007765039,0.11157001,0.33376777,0.58361346,A
WA Pend Oreille,5.6807575e-17,0.11601925,0.3043806,0.570859,A
WA Pierce,0.02465391,0.18442316,0.6647501,0.17791423,D
WA San Juan,5.6807575e-17,0.0033303185,0.7415571,0.2346817,D
WA Skagit,0.030995002,0.19925253,0.558839,0.2430659,D
WA Skamania,0.012558982,0.02415422,0.46752307,0.47509935,A
WA Snohomish,0.051629692,0.116509914,0.8001324,0.09811719,D
WA Spokane,0.02416916,0.10016282,0.6262639,0.28828472,D
WA Stevens,0.007477397,0.013139888,0.3549313,0.5947037,A
WA Thurston,0.002467456,0.09191737,0.684307,0.23294209,D
WA Wahkiakum,5.6807575e-17,0.00011185053,0.33540395,0.6660785,A
WA Walla Walla,0.010580087,0.2010275,0.56600964,0.24531087,D
WA Whatcom,0.048290677,0.09910416,0.731106,0.15960078,D
WA Whitman,5.6807575e-17,0.17886397,0.679837,0.11683293,D
WA Yakima,0.14270748,0.5127127,0.3558464,0.1367743,C
WV Barbour,0.039219387,0.07125685,0.12227091,0.76067054,B
WV Berkeley,0.025455382,0.0671888,0.30023268,0.6269677,A
WV Boone,1.4926587e-7,0.11360387,0.0518914,0.87168366,B
WV Braxton,5.6807575e-17,8.044002e-17,0.11848204,0.8575835,B
WV Brooke,0.008986964,8.044002e-17,0.1839085,0.79394454,B
WV Cabell,0.002609668,0.13370688,0.24702908,0.6538538,B
WV Calhoun,5.6807575e-17,0.05476094,0.053578164,0.87419313,B
WV Clay,0.02760414,0.12075675,0.044968933,0.82602507,B
WV Doddridge,5.6807575e-17,0.028246457,0.097903006,0.8481912,B
WV Fayette,0.036785807,0.061089646,0.107601054,0.8500782,B
WV Gilmer,5.6807575e-17,0.15904047,0.1344187,0.6880534,B
WV Grant,0.04852366,8.044002e-17,0.0732357,0.85550964,B
WV Greenbrier,0.017200187,1.5075164e-13,0.18203245,0.80579764,B
WV Hampshire,0.02711381,8.044002e-17,0.1387447,0.8458842,B
WV Hancock,5.6807575e-17,8.044002e-17,0.18569721,0.8193959,B
WV Hardy,0.0007724731,0.059151437,0.16408083,0.7670829,B
WV Harrison,0.008617101,8.044002e-17,0.2300558,0.7607388,B
WV Jackson,0.21155924,8.044002e-17,0.08680878,0.7674395,B
WV Jefferson,0.034810156,0.022162776,0.45907596,0.47802976,A
WV Kanawha,0.041325223,0.12090975,0.28408134,0.60584,A
WV Lewis,0.023981977,8.044002e-17,0.11131468,0.8622472,B
WV Lincoln,6.319271e-9,0.122738145,0.058204353,0.8392972,B
WV Logan,0.08199654,0.08360222,0.0047893096,0.9369932,B
WV Marion,0.015677305,0.22381182,0.06990819,0.7845254,B
WV Marshall,0.0042075682,3.2375237e-6,0.20978649,0.7839309,B
WV Mason,0.0065322,8.044002e-17,0.10171321,0.83685815,B
WV McDowell,1.41902e-5,0.050546672,0.05328186,0.91151786,B
WV Mercer,0.023863362,0.12070407,0.08275474,0.84531,B
WV Mineral,0.029768584,1.544603e-9,0.19764417,0.7884651,B
WV Mingo,0.053169057,0.15143904,0.0017134877,0.9012822,B
WV Monongalia,0.024802217,0.07839803,0.53016317,0.37175262,A
WV Monroe,0.029937238,8.044002e-17,0.07578564,0.88289964,B
WV Morgan,5.6807575e-17,8.044002e-17,0.2053756,0.76988965,B
WV Nicholas,0.012104004,8.044002e-17,0.08645841,0.9130576,B
WV Ohio,0.029546233,0.06656179,0.3168258,0.60183406,A
WV Pendleton,0.0519873,8.044002e-17,0.14823149,0.796558,B
WV Pleasants,0.018344123,8.044002e-17,0.09022323,0.879579,B
WV Pocahontas,0.0037632007,5.505182e-9,0.19657202,0.8048336,B
WV Preston,0.015074679,0.072158836,0.19420876,0.7171757,B
WV Putnam,5.6807575e-17,8.044002e-17,0.22989945,0.7172776,B
WV Raleigh,5.6807575e-17,0.10402369,0.13893883,0.81368816,B
WV Randolph,0.02530498,4.1990856e-16,0.19183406,0.78332156,B
WV Ritchie,5.6807575e-17,8.044002e-17,0.067041405,0.90728587,B
WV Roane,0.020354258,0.06550483,0.06866238,0.86082363,B
WV Summers,5.6807575e-17,0.04046584,0.11843701,0.8490086,B
WV Taylor,0.019562585,8.044002e-17,0.14796937,0.811057,B
WV Tucker,5.6807575e-17,8.044002e-17,0.13638864,0.82486683,B
WV Tyler,5.6807575e-17,8.044002e-17,0.086296335,0.8694877,B
WV Upshur,5.6807575e-17,8.044002e-17,0.16466261,0.80065715,B
WV Wayne,0.11505547,1.347412e-9,0.08624143,0.8614871,B
WV Webster,5.6807575e-17,0.071942784,0.06633368,0.87970513,B
WV Wetzel,5.6807575e-17,8.044002e-17,0.09044813,0.8838362,B
WV Wirt,5.6807575e-17,0.04577578,0.068907276,0.8665469,B
WV Wood,0.015892053,8.044002e-17,0.20549853,0.8015849,B
WV Wyoming,0.011168921,0.10935238,0.03193592,0.91233116,B
WI Adams,0.03444683,0.009177693,0.2790899,0.66979647,A
WI Ashland,5.6807575e-17,0.058270566,0.41566247,0.50597644,A
WI Barron,0.009594859,2.4313998e-8,0.38625365,0.5655871,A
WI Bayfield,0.030801885,6.2389574e-13,0.45652685,0.47696036,A
WI Brown,0.07613738,0.036597945,0.61555135,0.29201925,D
WI Buffalo,0.048355903,8.044002e-17,0.37853494,0.52274376,A
WI Burnett,0.014858321,8.044002e-17,0.29414192,0.64034534,A
WI Calumet,0.01061616,8.044002e-17,0.5282402,0.39919174,A
WI Chippewa,5.6807575e-17,1.0362553e-16,0.46053177,0.49347037,A
WI Clark,0.05613663,0.12057265,0.27986526,0.53405875,A
WI Columbia,0.009874013,8.044002e-17,0.49363285,0.4608142,A
WI Crawford,5.6807575e-17,0.0037171347,0.37702066,0.586282,A
WI Dane,0.020781344,0.0770721,0.8893568,0.041147996,D
WI Dodge,0.028442517,5.6760138e-11,0.42972812,0.51954424,A
WI Door,0.041273028,8.044002e-17,0.48472586,0.4260095,A
WI Douglas,5.6807575e-17,0.011134551,0.46209085,0.49601543,A
WI Dunn,5.6807575e-17,0.03440989,0.5364288,0.3894909,A
WI Eau Claire,0.006571996,0.0066844597,0.6505726,0.31083298,D
WI Florence,5.6807575e-17,8.044002e-17,0.14927247,0.7759513,B
WI Fond Du Lac,0.020104446,1.8140311e-9,0.5139991,0.4377289,A
WI Forest,0.09024594,0.03933408,0.2767165,0.6200943,A
WI Grant,0.06950885,8.044002e-17,0.44579077,0.45045713,A
WI Green,0.008954404,8.044002e-17,0.50767493,0.4247991,A
WI Green Lake,5.6807575e-17,3.8989814e-8,0.3431437,0.61297506,A
WI Iowa,5.6807575e-17,8.044002e-17,0.5217542,0.39679006,A
WI Iron,0.11284461,8.044002e-17,0.3333181,0.5821497,A
WI Jackson,0.025087498,0.024450973,0.33942807,0.5950986,A
WI Jefferson,0.016724713,0.00034807538,0.534125,0.41204002,A
WI Juneau,0.022404613,3.3311684e-5,0.31075212,0.6290243,A
WI Kenosha,0.085976,0.10454863,0.5570519,0.32363263,D
WI Kewaunee,0.03108867,8.044002e-17,0.41394588,0.48796907,A
WI La Crosse,0.0013149895,0.022729238,0.67836446,0.28319886,D
WI Lafayette,5.6807575e-17,0.011033399,0.4263935,0.4996951,A
WI Langlade,0.008647382,8.044002e-17,0.2917274,0.6591738,A
WI Lincoln,0.001950188,8.044002e-17,0.34454745,0.59173703,A
WI Manitowoc,0.0061676153,3.5087477e-16,0.4762742,0.4612142,A
WI Marathon,0.008806602,2.8904586e-7,0.53906333,0.4033977,A
WI Marinette,0.027932495,8.044002e-17,0.26622897,0.661215,A
WI Marquette,0.035253316,8.044002e-17,0.2927241,0.64587873,A
WI Menominee,5.6807575e-17,0.5641786,0.1076498,0.37078103,C
WI Milwaukee,0.12600093,0.39883995,0.5581412,0.07443021,D
WI Monroe,0.01191943,0.023836186,0.36601034,0.5799604,A
WI Oconto,0.0050983666,8.044002e-17,0.32189807,0.58445555,A
WI Oneida,5.6807575e-17,8.044002e-17,0.40346876,0.5331601,A
WI Outagamie,0.017442765,1.1852573e-12,0.58613324,0.34913313,A
WI Ozaukee,0.048583563,8.044002e-17,0.6994618,0.22128953,D
WI Pepin,5.6807575e-17,8.044002e-17,0.39776617,0.5430077,A
WI Pierce,0.009142819,1.8112766e-16,0.5680207,0.3662533,A
WI Polk,0.00656689,8.044002e-17,0.37089306,0.55419403,A
WI Portage,0.0010551086,0.0059126914,0.57848364,0.3560708,A
WI Price,5.6807575e-17,8.044002e-17,0.3562799,0.60102195,A
WI Racine,0.10713266,0.087260626,0.5158587,0.36177853,A
WI Richland,0.058342747,8.044002e-17,0.3872215,0.5214429,A
WI Rock,0.04619214,0.08112848,0.49988902,0.39387667,A
WI Rusk,0.009736109,8.044002e-17,0.2708889,0.6727057,A
WI Sauk,0.022437926,8.044002e-17,0.56308144,0.36018446,A
WI Sawyer,5.6807575e-17,0.03818604,0.41638428,0.5189598,A
WI Shawano,5.6807575e-17,0.019399818,0.3094546,0.63158417,A
WI Sheboygan,0.016222293,2.7448312e-15,0.42479038,0.5049472,A
WI St. Croix,0.007563595,1.8312923e-8,0.6027205,0.35856006,A
WI Taylor,0.007439767,5.3901683e-16,0.31427336,0.6029261,A
WI Trempealeau,0.013399634,0.024412373,0.44687197,0.48670158,A
WI Vernon,5.6807575e-17,2.8288467e-5,0.40155783,0.5510056,A
WI Vilas,5.6807575e-17,8.044002e-17,0.33572632,0.6199797,A
WI Walworth,0.06982993,0.009416616,0.5544531,0.38109887,A
WI Washburn,5.6807575e-17,8.044002e-17,0.30962858,0.6382931,A
WI Washington,0.03235375,8.044002e-17,0.5411703,0.3844491,A
WI Waukesha,0.03192863,8.044002e-17,0.7306188,0.21895044,D
WI Waupaca,0.05050204,8.044002e-17,0.36391562,0.5613701,A
WI Waushara,0.0037550724,0.02039619,0.31589335,0.60943717,A
WI Winnebago,0.026054705,1.2719725e-5,0.5710338,0.38697347,A
WI Wood,0.003245573,8.044002e-17,0.46329066,0.49076584,A
WY Albany,5.6807575e-17,0.05902344,0.66780967,0.21163994,D
WY Big Horn,0.0024964118,0.01804415,0.27058178,0.6352334,A
WY Campbell,0.00024898234,0.06898095,0.27027354,0.59845674,A
WY Carbon,0.018598663,0.09011703,0.32736382,0.55258936,A
WY Converse,5.6807575e-17,8.044002e-17,0.25388187,0.6600544,A
WY Crook,5.6807575e-17,8.044002e-17,0.27587193,0.6002086,A
WY Fremont,0.08580447,0.09728505,0.29010728,0.55142236,A
WY Goshen,0.0033260405,0.0023064099,0.32882836,0.59353197,A
WY Hot Springs,5.6807575e-17,8.044002e-17,0.30021483,0.65469015,A
WY Johnson,0.054734655,8.044002e-17,0.33856472,0.54863596,A
WY Laramie,0.007500708,0.022762634,0.46430305,0.4652025,A
WY Lincoln,5.6807575e-17,0.042379133,0.30772308,0.5330698,A
WY Natrona,0.0020173118,0.0038658928,0.36750028,0.60240275,A
WY Niobrara,5.6807575e-17,0.028564416,0.2584392,0.6452312,A
WY Park,5.6807575e-17,8.044002e-17,0.43173748,0.4746276,A
WY Platte,0.004497809,2.7096977e-12,0.2722679,0.632883,A
WY Sheridan,0.0015155552,8.044002e-17,0.39161098,0.5454868,A
WY Sublette,0.0049092914,1.8908903e-15,0.3964126,0.50186443,A
